"","p_value_mix_compsym"
"C12orf76",0.531663744340026
"B4GALNT3",0.184922115295852
"HNRNPA0",0.231988847755879
"PLXDC2",0.000303656633079926
"PTCH2",0.846310030979072
"SAT1",0.00474491975853059
"DEFA4",0.331737019828475
"SLBP",0.479320342916614
"ABTB2",0.899913510290644
"RASGRF2",0.642180514717991
"OSGEP",0.220512936413163
"KIAA0556",0.0475411220636323
"RPTN",0.665785034595134
"DCAF16",0.574220273649336
"CST1",0.745756639571445
"ATXN3L",0.0865192202474229
"PKP3",0.0468583778013426
"SAMD4B",0.0246134691770254
"SUMF1",0.667911657674126
"COASY",0.299142938885502
"FRMPD3",0.173646018827928
"SRR",0.237352307134341
"HIST1H2AB",0.878852201770483
"RPS18",0.0097533191226725
"STAT5A",0.00054710174505549
"LRRC34",0.957231387681805
"GP1BA",0.495806122009127
"RPA2",0.0216056702037524
"KRT8",0.87425408507944
"CDH22",0.713461328000782
"PNO1",0.480542488964218
"TMEM131",0.163647930600226
"HOXA5",0.362893506938971
"DOLK",0.91967564784795
"MTAP",0.973852859778124
"TRIM51",0.928248464582321
"C6orf118",0.56288865557178
"PRR4",0.0601476925918142
"STX10",0.121521184108513
"EIF2B1",0.657193255483715
"GTF2A2",0.0228016714474475
"KNG1",0.72215728983105
"ASB14",0.291895054738448
"HDDC2",0.00045120203996877
"IL27",0.745580563666121
"ZNF266",0.813535936263107
"TNN",0.691595449459478
"ZPR1",0.636247019438236
"SOCS4",0.433491872768982
"PRKD2",0.0295900455133243
"ETV4",0.212271415696342
"POTEC",0.889799495598814
"OR13J1",0.244208735389506
"YTHDF1",0.764633468535894
"OLFM4",0.857218625253878
"NPTN",0.538366448294465
"KRTAP10-12",0.351916016968242
"ZGRF1",0.736137911464799
"KLHL40",0.614375837579108
"SLC34A3",0.346738428946415
"APOA5",0.694900774428044
"CACNA2D3",0.478213709370657
"CABP7",0.829580662248184
"CLDN11",0.710805932793976
"FLJ20021",0.452327792950321
"CSK",0.0217713744020735
"TRIM52",0.509127391335559
"CFHR1",0.652921748505577
"CAPRIN1",0.541570555100574
"DDX53",0.325840248581672
"GDI2",0.263311076754203
"AP1G2",0.872654781186813
"DMRTB1",0.193024617681599
"RPL31",0.13138406772101
"BCL7B",0.941638220413621
"PLAC1",0.762402516650065
"SF3A2",0.860009707971077
"SLC35C2",0.0227944496792641
"MEIOB",0.628885057831704
"MYH8",0.00731367885860022
"SLC3A1",0.143323938234779
"LHX9",0.313793676309691
"GINS3",0.00809274585346181
"RPL30",0.00672214031391738
"SNRNP48",0.993135519030484
"KLHDC7A",0.875391892765827
"MMAA",0.172366187681941
"CPA1",0.85804631269374
"GAS5",0.179882183556153
"ETFBKMT",0.693790862749322
"NDUFAF1",0.551900167978986
"ADCY8",0.607039340587346
"LRRC10B",0.743021178709528
"RGS9",0.94870337560769
"FBXL20",0.329844474555316
"IYD",0.316527645887703
"C2orf74",0.602638972410207
"IRF4",0.51773046833242
"TAAR5",0.576127279830481
"AP4E1",0.0710372620789293
"FAM213A",0.381148319791361
"MED19",0.129646810607556
"SVOPL",0.00111971355216367
"LRRC10",0.44614877219987
"KCTD8",0.475150917954162
"KRT6C",0.471076961351025
"ZCCHC24",0.265556117050058
"HAS1",0.47016686367628
"AP1M1",0.437362507095657
"FAT1",0.0994903764412155
"FBXO38",0.468377412987901
"DHX15",0.345459354033415
"OR2L3",0.861092750878637
"SLC25A18",0.713116408836861
"C1orf162",0.0510547863900827
"WDR88",0.21610634618825
"C6orf58",0.460401658309632
"FAM43B",0.721031994259194
"OR6N1",0.579994015427352
"MYO1E",0.0273070312707327
"TBC1D1",0.00831159972339704
"LMCD1",0.161269537459239
"SNORD27",0.693894193109243
"SLC26A10",0.142836667332503
"IKBKE",0.609303078729027
"NLRP8",0.933494032263323
"NYAP1",0.685492830255238
"ANKRD44",0.947615567198459
"IDI1",0.556769555861478
"HEBP2",0.2239394724993
"AK9",0.127182825169068
"EIF2AK4",0.127968244827603
"RPL23",0.0641303952826283
"GBA",0.00859977066816874
"NEK8",0.701012257033655
"PLEKHA4",0.123645770992893
"CUBN",0.202818333154268
"SAMD5",0.87276980879907
"LMAN2L",0.143611951032958
"TMEM102",0.420563021329114
"XPO6",7.1088174270246e-06
"ITIH1",0.085814873753764
"ZNF217",0.851669883959351
"HIST1H2AJ",0.795206480323426
"C19orf45",0.954737544964808
"YBX2",0.381649866839671
"RALA",0.274954642571864
"RAB3A",0.7125786828552
"ARL2BP",0.00624715407671519
"PGAP2",0.178394699257716
"EIF1AX",0.0409026541740502
"PTCRA",0.436737953415424
"UGGT1",0.0676060152161734
"CALCOCO2",4.19940605066273e-06
"KCNAB3",0.811738127806727
"PFDN5",0.133604134202999
"EIF1AY",0.265242821551288
"NKX2-8",0.862403175534263
"HK1",0.795458318240772
"SYT5",0.800554996126139
"PCSK1N",0.786130958950878
"DIP2B",0.0327704470139045
"TAF7L",0.424634331255641
"MGAT4A",0.346954194724479
"SLC16A5",0.00228437844707107
"RASIP1",0.480910121719075
"ABI3",0.527699003005942
"RPS26",0.0751604994579405
"EDDM3A",0.84721461548316
"EMC9",0.102250932717956
"PRB4",0.937390495281891
"AQP12B",0.137886379592101
"SLC2A2",0.0820630320018944
"KDM5B",0.304612509678942
"ARMC9",0.778882559414767
"RPLP2",0.272169426735232
"TRABD",0.23339060109127
"PGK1",0.3285926730763
"OR8I2",0.242089186160617
"KRT76",0.4926815122547
"STK38L",0.61337798337526
"BEST2",0.769802607860863
"SYDE1",0.0722246592567005
"FEN1",0.0215411702811998
"ZNF350",0.71329854649157
"PFAS",0.998879517573004
"OR51T1",0.834686246232673
"ADGRE3",0.166933290565885
"RNF219",0.189427603901553
"RPS27A",0.00326469881464401
"GID8",0.134168950978848
"ATP8B5P",0.425264984439165
"DBI",0.0588379536279484
"CPEB3",0.1440546291191
"ALDOC",0.102534414598382
"ATP6AP1L",0.430671476025511
"ATG2A",0.000423801765064662
"HIST1H2AM",0.0606706918258152
"MED31",0.293141604508401
"MFGE8",0.000183439406637196
"INTS3",0.129712769044647
"LARP7",0.448972407191487
"H1FNT",0.422559042616001
"STUB1",0.487973073218375
"MFSD11",0.768407093414885
"EXOSC8",6.15846654565721e-05
"BRS3",0.455352574988035
"RPS6KA4",0.440958768209032
"MOV10L1",0.317567667439858
"DDX18",0.0574677280257908
"C1QL2",0.926669103765738
"NKX6-1",0.303897456723166
"GPR143",0.309087128689984
"UFSP2",0.61568053314896
"CKS2",0.0156092017034351
"LAMTOR2",0.418905502580475
"NDUFS3",0.0049200666073549
"FBXO36",0.60816166342857
"RPL35A",0.00904554045191232
"VWA5B2",0.751248661459791
"TMEM177",0.956633126363501
"PARVA",0.793341471736447
"ANKRD37",0.19170419207392
"SCRN1",0.102844996616641
"INHA",0.544706917305076
"PMF1",0.456284679705152
"IL5RA",0.702110578741748
"GAMT",0.00584240787083842
"LCE3A",0.0722314103365245
"KLHL20",0.35155134453944
"MXD4",0.000845491718334391
"TBC1D17",0.806910934163861
"NUP62CL",0.261251053766657
"COQ2",0.374371891442392
"NDUFA4L2",0.0850672639545911
"SYS1",0.320971538493867
"SH3TC1",0.122953336166623
"STK32A",0.440848036469987
"ZNF526",0.236710359724454
"POGK",0.0375215312416302
"ATP5EP2",0.0472817207886452
"LRRC18",0.639137318175412
"SYN3",0.254030036397741
"DHRS11",0.0744683800862186
"CHTF18",0.168248177974778
"RUNDC3A",0.610365226737716
"DPP7",0.657907369961652
"ANKRD30A",0.579445258487785
"MYO15A",0.0629172409807488
"LINGO1",0.024428412385092
"EIF5B",0.603882044275967
"CLTC",0.413977978948017
"NCS1",0.836964227419339
"PAPD7",0.0485245877041484
"MCL1",0.0190865384648287
"GPR62",0.575640092735377
"HIST1H2AE",0.232610935124023
"TXNL1",0.850911468700324
"APOL3",0.0110372035795035
"IFT43",0.0663089342397416
"COQ9",0.216397438692915
"PLA2G15",0.366011463366453
"RTN1",0.00386990873979664
"OSBPL6",0.942319209302584
"SMCO3",0.648128563524558
"GBP6",0.000471805281743224
"SLIT1",0.953101012300447
"CLIC1",0.19176033397376
"RBL2",0.552731803385494
"LY75",0.464214511633157
"CDH8",0.0660759616198245
"AQP12A",0.150265684302072
"SLC16A1",0.587491921148299
"NUMA1",0.69385932722398
"MARCH6",0.2889008919429
"C22orf31",0.685200163130006
"TMEM88",0.00049512645905862
"OR5W2",0.833049594485948
"GIMAP1",0.328198283323457
"OOSP2",0.00348939166056384
"ASAP2",0.609352598971143
"OR8B4",0.608868722329668
"ZBTB5",0.465867907494706
"DBN1",0.27986717186911
"THAP1",0.416641869031528
"MAPK6",0.985892910993387
"KLHDC8A",0.666534295621438
"PRSS42",0.116159611871295
"PCDHA8",0.975268670418155
"LARS",0.405750163806948
"LRCH3",0.988232365853555
"PLSCR4",0.234280201410257
"PABPC4",0.149355784497629
"S100A7",0.96216241429307
"NCF4",0.000273585827116982
"OPN1SW",0.84718100604165
"RAN",0.031889749973068
"UCHL1",0.303229893902602
"OCEL1",0.506434127341111
"TMEM50B",0.0276233213325684
"HIST1H1C",0.626031811802487
"ZNF256",0.0667009823756927
"TTLL9",0.827896521374106
"UMPS",0.086757064370191
"ITIH3",0.366819278080721
"H1F0",0.0230190565661583
"REG3A",0.950813846972336
"CKM",0.632994303378622
"SNPH",0.1632257755861
"USP40",0.189047824145928
"OR1D2",0.433249708880684
"PTRF",0.193279834808428
"GSK3A",0.8459579573618
"TPM2",0.60404778116812
"ARID3C",0.137263741658099
"ZMYND19",0.16312867769636
"GJC3",0.447864844032584
"DBNDD1",0.00760956403327616
"SETD9",0.658825890745807
"UFM1",0.32018761847764
"CAPS",0.022742917688826
"TTC27",0.225615228674728
"OSGIN2",0.337705641732475
"ZRANB1",0.169998300671014
"ASPDH",0.57600637138835
"SUDS3",0.735004530368777
"PLCZ1",0.153036844122615
"SAP30L",0.20780077223361
"GIMAP6",0.342162316246012
"BRWD3",0.749907485169065
"ZNF230",0.47280064570984
"VOPP1",0.225576994377922
"SPIRE1",0.231794963686185
"C11orf68",0.222817663542248
"SGK223",0.513393113859804
"HCFC1R1",0.0950310468699223
"PPP1R16A",0.963742521361133
"ARSH",0.882032837636009
"WDR83OS",0.557055044880417
"PCGF1",0.655114999612102
"INO80D",0.380608186191297
"ODF3L1",0.334342012946981
"ETFDH",0.464834530554267
"ALKBH1",0.877112587467637
"KRTAP13-2",0.971431273007071
"SELK",0.396516119019226
"RGS4",0.0343377024912802
"GLRX3",0.0402685602041943
"SNAI1",0.801415277719599
"TAOK1",0.0338625361113147
"BCCIP",0.0879961441465156
"PRPS2",0.587941767830476
"ZNF791",0.600602538619103
"CYGB",0.870453999131888
"OR6F1",0.521234575144078
"SIRPA",0.0503669592702217
"STC1",0.654882126982303
"TMEM99",0.0460325816767694
"RARS2",0.151235388367683
"QSOX1",0.436820365484011
"TRAFD1",7.53436931839926e-06
"PRLH",0.646275129277482
"CALCRL",0.256630653228218
"SLC9A9",0.525294407951988
"ACPP",0.0654441579476332
"SLCO5A1",0.963882423425859
"ZNF213",0.17087514932257
"OR2W5",0.812207838100876
"IL1R2",0.533243164735194
"TSC1",0.036434938681854
"GUK1",0.304704580353229
"GRIN3A",0.13001965298136
"COPS7A",0.774463626659827
"TNFSF13B",3.11458024000776e-05
"ANGPT4",0.358533285423084
"TBC1D16",0.498445295569766
"ST8SIA2",0.417132237004005
"PRKRA",0.0279899097123232
"TTYH1",0.0184003994430773
"ABCA3",0.368490289825067
"P2RX1",0.0205519977978467
"CCER1",0.2079384978348
"CNIH1",0.0159489602039625
"NEK7",0.386686301591336
"NAGS",0.774687450262008
"RAPGEFL1",0.0281542853423365
"SAG",0.219754714554926
"IDS",0.0306700656968325
"CCDC130",0.525108866614697
"FADD",0.408976045207682
"LNPEP",0.0941631461748113
"FAM107B",0.278417459788483
"EMC6",0.0154433133122137
"TMEM168",0.872276428230728
"IRX6",0.0579454831930444
"SUPT6H",0.0747154582082363
"FANCG",1.65283059347109e-05
"EARS2",0.770622772713333
"CNTRL",0.576735351540754
"TSGA13",0.192632337439735
"C21orf2",0.0470110907300149
"IMPA1",0.692628785050492
"LDHAL6A",0.584960368344041
"SMARCB1",0.872851499464516
"RTN4IP1",0.829846458013376
"JPH4",0.630467524998522
"RNF31",0.00444407929262495
"ANKRD40",0.472758546632802
"ENTPD7",0.637908511236398
"DAB1",0.865475627284863
"PADI3",0.607266969822954
"CTSK",0.99174976745571
"GNA13",0.56804688975179
"PDCD2",0.0304146450245507
"BRD2",0.529583104938071
"LRFN2",0.558052647672317
"SLC31A2",1.85045637552033e-05
"RIPK2",0.0173286111113538
"REEP5",0.645281995278657
"NADK",2.30585706604085e-05
"OTOP1",0.887606799384048
"SNX12",0.0372617473509843
"ZNF689",0.194099340960143
"WFS1",0.466993766181377
"MAP4K5",0.721141446813331
"TNFRSF13B",0.774835019913512
"INTS8",0.94711163545634
"OR10V1",0.611424343007257
"DEFA6",0.468151255134202
"CXorf40A",0.267015811608791
"MLLT11",0.248026669875473
"XK",0.040582214627943
"PABPN1",0.0541300902593636
"IFIT1B",0.239383120241388
"LINC00839",0.407399861121204
"OR10P1",0.442981489556268
"TAP2",9.27450610291092e-06
"ADD1",0.39933296012649
"SPATA33",0.307437241103528
"OIP5",0.00235192901039315
"COL6A4P1",0.784842054806629
"AMPD1",0.972655602891934
"P2RX7",0.0100476247522512
"KIF1A",0.766491129202842
"MAN2B1",0.0446145064389052
"BTF3L4",0.729123381250138
"NNT",0.881790774814401
"BRICD5",0.452681634284355
"ILVBL",0.171297017238804
"NOSIP",0.0175166590430738
"UQCRB",0.195523633398946
"TAF7",0.398682022714032
"TAS2R39",0.891703130060364
"ATP11AUN",0.153273503101085
"XPO5",0.0770270190867376
"TNFSF15",0.366474061835719
"RND3",0.341507707827975
"OR1E1",0.0647427368635445
"C22orf29",0.332041668036805
"DLX5",0.673265608720945
"PNMA6A",0.320625355670089
"SERPINA4",0.481057483503011
"C1orf61",0.120034308615302
"HOXC13",0.491700368062647
"FAM81B",0.387307399076805
"NLGN3",0.772709444787511
"NDUFA8",0.0173428850214008
"SLC38A10",0.0926231216029585
"IGSF22",0.210773055505266
"LRRC56",0.0575372231220641
"THBD",0.466159043606799
"CLIP4",0.148332188063688
"DPP8",0.378456247352068
"SORL1",0.0016847967140304
"RSPH14",0.60125082958177
"SRP9",0.176923166955791
"SERPINA5",0.563440626670925
"MIR205HG",0.997958296932655
"ARPC1A",0.125400143890769
"CTTNBP2",0.37031968666015
"MS4A6E",0.0901234725496692
"PSMA5",0.0667455852669391
"PTMA",0.0728257028250587
"MYLPF",0.0269251880349911
"NDUFA5",0.336557273705304
"DR1",0.680631345354239
"NOL12",0.933911290124278
"COMMD6",0.170555612662782
"WAS",5.08946686701381e-05
"HOXC12",0.920154667560309
"VAX2",0.575907208736629
"SERGEF",0.165672629684967
"IFI44",0.0256370645833205
"SLC26A3",0.979743127786139
"CCKBR",0.927622417965197
"GKN1",0.855734236806461
"SLAMF6",7.43155752918516e-06
"RRAGC",0.0121337883888586
"ADRM1",0.300784387945845
"GATA5",0.10604973462621
"STX1A",0.522656174396106
"MCCC1",0.0421736173605346
"CALB1",0.13755661319253
"DNMT1",0.0276012825646011
"GDAP1L1",0.453388559444861
"RNF111",0.446187902261354
"TMEM42",0.0437964821312808
"BSN",0.0624889368484893
"RBM22",0.73468931504378
"NXT1",0.000372264108072975
"ZNF417",0.241601823454785
"FBRSL1",0.442729815482766
"CCDC8",0.213395247094775
"VWCE",0.141327758857093
"GNB1",0.171934019753338
"ZNF774",0.0110003844503161
"SRGN",0.662058633424918
"LTN1",0.641639597175797
"CD8A",0.0077512558813599
"TTI2",0.101101311227912
"FAM184B",0.549364795362675
"SHISA2",0.537478904256765
"AADAC",0.821133201721172
"GABRR1",0.45316415088548
"MRPS5",0.857470789310904
"TSPAN32",0.476434191174649
"MOS",0.582642894540217
"ACVR1",0.045718672983905
"EOMES",2.8684162496258e-05
"DYDC2",0.0646098122465334
"CYP17A1",0.727402580620707
"PRRC2A",0.0928396962258854
"PTP4A1",0.0707281859869842
"CRY1",0.200164288504562
"C14orf1",0.150007797763573
"TMEM33",0.0275138714516362
"RABL6",0.680988083443372
"TTC41P",0.224487151499848
"POLR3GL",0.0292539997850368
"MORF4L1",0.801535700303167
"SRSF9",0.149149219603388
"SAMD14",0.702142669995252
"POF1B",0.385826620509732
"CRYBB2",0.205839888446003
"RPS3",0.00340408702207504
"ZMIZ2",0.673696430602931
"TAS2R40",0.144548316724219
"NDUFA9",0.077857105280354
"ENG",0.485869728604626
"RYR2",0.977282755805722
"NETO2",0.711482005425982
"RAB8A",0.00207009286251736
"FRRS1L",0.12199329343615
"CARF",0.372968889584934
"SEPN1",0.49878729689833
"FGF19",0.762208701689574
"GIT2",0.296178132947028
"RER1",0.975197979455846
"DENR",0.252458600980679
"C1orf100",0.29222869784823
"SH3GL3",0.0187872340235794
"PCCB",0.0647158136178412
"SPZ1",0.227509684294764
"OR5M9",0.718386821397353
"GNB1L",0.785138911034905
"ACAD11",0.0292863356736082
"PAX7",0.071116362006908
"UVRAG",0.801868319620189
"HNRNPA3",0.343895463641361
"FNDC5",0.854109333386962
"CCDC112",0.118484172825899
"GNL2",0.746579812405195
"KRTAP13-4",0.977868532837656
"C9orf142",0.192976610276312
"PABPC1",0.573036923571159
"ESYT1",0.010009719972038
"RPS6KB2",0.157063398159946
"NOL9",0.745185254919993
"PALMD",0.436870177419137
"COMMD1",0.00291297658119133
"PIR",0.234384013537423
"COBLL1",0.109715936211328
"PDE4C",0.26673397040617
"FHOD3",0.402569689053693
"ARID4B",0.0495737397489561
"ZNF530",0.390171014559432
"VAMP4",0.0504069543312591
"NCR2",0.469325039456796
"MCMBP",0.34333938929696
"OLFML2A",0.454748933820588
"WDR24",0.0517606659641664
"TPBGL",0.126170704158233
"DHRS4L2",0.540108610107488
"EFHD2",0.00480419857165191
"ZC3HC1",0.00795906669510593
"BORA",0.619781712496378
"ZNF75D",0.66646157842087
"APOH",0.289447205611621
"EIF4G2",0.709835851014364
"SGPL1",0.338377144026958
"SEMA3F",0.430684064954434
"PHF13",0.0577650255747515
"CYSTM1",0.21591102576643
"CNTD1",0.696145305468445
"WNK2",0.244299592365412
"SLCO6A1",0.276738396533445
"VPS35",0.7254878273549
"ZNF579",0.294693660514443
"HLA-DMB",0.162155935580783
"ALKBH7",0.678339206851866
"GPR25",0.724110170388835
"NUP155",0.373743471686251
"TNFSF8",0.0478200550591294
"CA7",0.911218432133499
"CSTB",0.095949306998828
"TPM3P9",0.380376406674798
"ALDH9A1",0.584773287968558
"E2F4",0.19501383478034
"SLC40A1",0.119271772386951
"ZCCHC17",0.0264324869237578
"CACNA1A",0.377294841809075
"STOML3",0.0658756346754196
"C3orf14",0.0300871022228932
"KCNS1",0.858855452213759
"GORAB",0.608023987849722
"MGAT1",0.0483113654255913
"LCN8",0.879992846630282
"TIPIN",0.0012562799530662
"FGFBP2",3.98559587652765e-06
"PROM2",0.524328720117436
"MCUR1",0.250738775525106
"ZNF200",0.0923851502584476
"PPP1R14A",0.475582097417414
"FAM96A",0.0729615622734187
"OR9G4",0.0470166553837595
"RASGEF1A",0.193451993674325
"PAIP2B",0.995171737941057
"SRSF5",0.46930718333316
"C1orf168",0.733848553392908
"CSTF3",0.120145693472451
"SEC62",0.110663143930063
"TRIM48",0.439305859890855
"TAAR9",0.613156080829108
"NAPEPLD",0.145413572128331
"OR1L6",0.979220911429554
"CATSPERB",0.190066596421592
"ZNF747",0.224530032891762
"WDR48",0.534361209156877
"CRYZL1",0.33092721224169
"ECHDC1",0.5128555420603
"CRB1",0.820144867247746
"FBXO40",0.846175932695724
"KIF9",0.140662855865598
"GCSAML",0.375187241731047
"HTR3B",0.475252850009634
"HPS3",0.979469165265297
"DDX49",0.164615660517686
"ZEB1",0.505005899975208
"EFCAB5",0.760288647664227
"DCTN3",0.068625935065448
"ASPRV1",7.97416160948606e-06
"LRRC24",0.947005607624283
"LOC154449",0.909384247440123
"FOXRED1",0.361901603777791
"OR52R1",0.104934369022241
"CABLES2",0.0478552159599126
"PDCL2",0.750705277133428
"SLC22A2",0.302398628367264
"DHFR2",0.19612084594945
"UBB",0.427111336738472
"MBL2",0.0316903668421895
"LOC100506422",0.146082926749334
"CFAP47",0.248799695021826
"ORAOV1",0.0100332769051485
"PLA2G10",0.959751147076745
"FAM224A",0.114843049212415
"ARNT",0.0402906536635204
"NOD2",1.15216801398235e-05
"SERPINC1",0.670781930934206
"AQP11",0.141578086873741
"FAM175B",0.702995898889395
"FAM111B",0.825609300599979
"ANO9",0.280579912172973
"OR10K1",0.744068522501427
"MED11",0.511283242106496
"DHRS4",0.925224788776549
"BPIFA2",0.0528993017823255
"NMT1",0.106012745596714
"FAM181A",0.236558391661075
"DCLK3",0.919947927411067
"KRTAP10-4",0.539868022236047
"HHEX",0.151934115971718
"MCEMP1",0.00888650218950897
"EIF3L",0.069224393610073
"EVC2",0.55777058005724
"RPL15",0.0694098464916121
"SH3BGRL2",0.105941081155404
"RNF26",0.334208690878132
"MAGED1",0.0633957192422158
"IL1RL2",0.18784706158414
"CANX",0.555467489858603
"HELZ",0.46216012459891
"HLA-F",9.46139216203951e-06
"RNASE13",0.696845928380893
"DSCR4",0.442401121012241
"DCAF4L1",0.826385929968689
"METTL21A",0.76331213161496
"EGR1",0.0113853177874429
"CHD9",0.0649820193984165
"KIAA0141",0.426562535843659
"PIGV",0.882563979750163
"ADAP2",0.0326956737968886
"MFSD14A",0.282104682969115
"CLCN6",0.470873890796883
"QARS",0.0183868740798624
"ELMSAN1",0.705511711246859
"MCCD1",0.572142473556621
"ACKR2",0.220076752731178
"DCTPP1",0.0187226193153667
"NEU1",0.0334391044951961
"NDUFB6",0.235608832921733
"DPH2",0.107238984712896
"STAT6",0.00321722506203287
"SNX10",0.131700773589139
"BATF3",0.168485580048161
"ZNF10",0.0125651972114045
"MEF2D",0.000804241910856124
"TTBK1",0.0523106243607881
"MRPL2",0.260936023370614
"CHMP1B",0.980752578406983
"ZFYVE28",0.713882984875644
"TNKS2",0.709401958915603
"SPX",0.974938112807312
"GZF1",0.12785447701688
"PIK3CB",0.717917845388151
"WHAMM",0.631134005579218
"FAM103A1",0.315810062565624
"NPPB",0.183671317501394
"BID",0.212471889313195
"ISL1",0.822946256225126
"CLEC17A",0.963467556844005
"C21orf58",0.825219254440373
"RBMXL1",0.776607099528458
"LRRC8D",0.418406067325561
"SPHKAP",0.13837203591967
"OR6C65",0.458859036099706
"SETX",0.0409706838476751
"SHROOM4",0.354631166851029
"EVI2B",0.00758414916021732
"VSTM1",0.859638317847724
"SLC25A42",0.00567262381897909
"LY6G5C",0.524223639806597
"CTLA4",0.0282467450940529
"CKMT1B",0.0268006445032966
"SPINK2",0.13109118185641
"HARS",0.351241970855542
"LCTL",0.922484705643828
"IER3IP1",0.460691978163293
"PSME4",0.183292746372035
"FAM177A1",0.0882069473827489
"SLC22A16",0.396040131212462
"TMEM132D",0.469191804428152
"PEX14",0.85680023899198
"RUBCN",0.181988557474471
"NCKAP5L",0.656404710983631
"ZNF614",0.389014833812432
"DENND1B",0.437490867233342
"CXXC4",0.583954858002469
"TM2D1",0.0192902562479275
"C17orf49",0.102900677888998
"RSPRY1",0.170773086811134
"PTDSS2",0.0103590090036887
"OR6C68",0.893484165809175
"APPL1",0.697021762417634
"ZC3H13",0.473511904303673
"CAPN15",0.00953953704588227
"CCNJL",0.0442644844524679
"GUCA2A",0.646994631906438
"RIPK3",0.235764814099282
"PPM1L",0.183848333945761
"MTF1",0.00745099041437901
"ANPEP",0.0417841565393872
"PTRH1",0.0345154402371435
"ACACB",0.427379715371189
"ABCF1",0.376267112737238
"KRTAP19-3",0.691682478423068
"PAM16",0.742700505029517
"CENPW",0.0554684659458805
"ACVR1B",0.0988948613688962
"LRRC49",0.387484498484699
"LOC339059",0.000123416328707851
"P2RY14",0.0694481679619184
"TTL",0.175591876924149
"EGR4",0.575765972222939
"MBOAT1",0.138557876135845
"R3HDM2",0.782006749763105
"KYAT1",0.711306849459141
"STXBP3",0.887567202152038
"GPD1",0.23973775381325
"JARID2",0.829177093356029
"ATXN1L",0.0557177973908234
"RPRD1A",0.0926149234768861
"OR5F1",0.507268497845897
"DAB2",0.00682783141301001
"GNPTG",0.966449915623433
"PMPCA",0.187739521455065
"TMEM128",0.18720531714689
"CKMT2",0.911369274116495
"ARF6",0.758049337277863
"ADH1A",0.772989120698524
"FGD1",0.973751410770567
"ACOT4",0.134364495694269
"LYAR",0.00376570287041648
"GLTP",0.0654596831181531
"MCOLN1",0.0371865629395192
"HDAC4",0.0951191343936701
"EDDM3B",0.746993947228847
"GUCD1",0.228938309084784
"SOS2",0.107647378383048
"COPS6",0.730915963989365
"TECPR2",0.123980521669846
"TBL2",0.567289973967508
"ATP5A1",0.635694226095838
"BRK1",0.0486658164667249
"PTK6",0.119851072072814
"OR4X1",0.56330174066476
"LMBR1",0.246415055662274
"FITM1",0.263411483952682
"MFNG",0.0427189081869905
"MPST",0.930743169719068
"FGF6",0.804015330238824
"UGT1A7",0.579083834388205
"OR52E8",0.259324095745462
"GPATCH8",0.751475151635193
"LYPLA2",0.233521829199952
"SLC39A14",0.861806668671498
"FAM25A",0.343569633854325
"ZFP14",0.895242598262749
"MAFB",0.00676808010072825
"ANGPTL8",0.278284521242664
"RPL8",0.0151966234486931
"SH3PXD2B",0.460010245720899
"LIMD1",0.613835807038731
"RAMP1",0.878579114350262
"MUM1",0.340600532533891
"OXNAD1",0.352647289046569
"SVOP",0.965091097496755
"TNFRSF1B",0.0762003472020347
"PSMB2",0.14986836084607
"FMN2",0.114929573181332
"GLRA1",0.160448221408744
"SMU1",0.613708961992624
"TFE3",0.000217502514447848
"TP53RK",0.0134896220909644
"ISOC1",0.14598923675213
"ELAVL1",0.58208615341903
"ZNF384",0.266522038117226
"AP3D1",0.290820021875489
"SAXO1",0.0442390343096718
"IFNGR2",3.61014401791423e-05
"SERPINA1",0.000723916471489187
"ZSCAN20",0.876764521603974
"NAT6",0.868361840265221
"FOXB2",0.962407265989796
"SACM1L",0.463326895589046
"TOP3B",0.396192474604547
"PATE2",0.566421467949421
"RPL38",0.00417285802247775
"CUTC",0.0952917808776712
"FBXO34",0.267403363690822
"OXER1",0.0915749925230665
"KRT85",0.80672081890844
"APPL2",0.623784287009516
"RBM10",0.706115578628147
"TRMT6",0.667234516815325
"ANKHD1",0.341405795510773
"CST8",0.148698702683092
"PAOX",0.280225889542986
"IFNAR2",0.000111035461904748
"ELMOD2",0.551307644156479
"MBNL3",0.23599260014325
"LHB",0.294261313346824
"HEATR4",0.358525456489005
"ST13",0.151084188023677
"CARS2",0.0413299359869958
"NEUROG3",0.833587027107875
"HLA-E",8.50956190645235e-06
"PRIMA1",0.0425322213233482
"TCEAL2",0.814918296662243
"TIMM10",0.0929821956581106
"RPRD1B",0.504248898266786
"RRN3",0.162365529682313
"STAM",0.203806126256894
"RBBP9",0.280698628127128
"TSGA10IP",0.425551682178169
"OR51Q1",0.841792395886901
"EMP3",0.524738727689519
"AMIGO1",0.912305945244072
"FRA10AC1",0.602253581420922
"SHKBP1",0.00226822968443263
"NTAN1",0.925914400169012
"RNASEH2C",0.0969106869849632
"MTIF2",0.263258068509033
"PPM1G",0.146214825245767
"TOLLIP",0.187913109107268
"NELFE",0.410016245791685
"IRF2",0.000574787060540413
"HOMEZ",0.753491583828368
"OLFML2B",0.717519556477931
"NPAS2",0.486104938203047
"TIPARP",0.75988569346197
"TMEM38A",0.584026238558773
"APOC4",0.801479986778439
"YAF2",0.268404985066809
"SLC6A2",0.657599214224376
"OR52L1",0.656659760060563
"OR1B1",0.685704566874747
"HDGF",0.297650391309259
