"","p_value_mix_compsym"
"FOXO1",0
"EFTUD2",5.46739870228574e-05
"DEXI",8.61280986583779e-05
"ACAA1",5.965467106539e-05
"ANAPC16",0.00728179119872574
"MNDA",0.353972580090239
"TACSTD2",0.387504983053708
"ABI1",1.27535873639673e-07
"SIRT1",4.02091249185332e-10
"MPZL1",8.51547499181038e-10
"MCMDC2",0.000192736104276059
"MGAT2",0.00139974104337592
"HNRNPKP3",0.196404684796731
"EIF3E",4.1610803691583e-09
"UBE4A",0.0329680556945797
"PDHB",7.51336365945043e-06
"LBHD1",0.0039281672893513
"IFIT2",3.7523317786281e-12
"USP34",0.276376034343581
"GTF2H5",0.00725058173115822
"NMI",2.66432729434385e-07
"FEZ2",0.0140553786328238
"PPP1R12A",0.000152495453433876
"ZDHHC6",0.000329200375153826
"RHOG",2.31626964275478e-08
"CD3E",1.94237042239198e-05
"MALSU1",0.00601881942143367
"NDE1",4.96565105700952e-08
"EIF3D",5.82979230814296e-05
"RAB3GAP1",5.0611836066583e-07
"FAM117B",2.04512844437232e-08
"VKORC1",0.00613791393393481
"TBK1",0.000601942700567459
"PCNX1",0.0428507932416056
"CD14",0.000107155852761887
"SLC16A12",0.479535600944834
"PLCG1",0.58994662498416
"NRDE2",0.146374615830211
"CHCHD10",2.56914366941752e-05
"SNX3",0.000197408245437236
"RPL13P5",9.05847301213569e-06
"TPMT",2.53446930109646e-09
"IFI27L2",0.538002460332847
"IST1",0.00102636058781469
"RAVER1",0.00343179939954719
"FTL",0.0565886011182044
"CYB5R3",0.0177412893019309
"FAM46A",6.66133814775094e-15
"RPS11",8.31252923981785e-05
"CDKN2D",0.00806299162003199
"PRF1",0.0213319407011426
"DCPS",0.006509970378061
"UROD",0.0221221594115319
"RPL7A",0.000260982689280542
"APBB3",1.04050276883427e-05
"TREML2",1.18421172867755e-09
"FPR2",0.000188319895260469
"NONO",0.223201832635337
"ANXA5",5.55476109553865e-10
"SLC5A6",0.000162815330316035
"FDFT1",0.458277642475922
"TXK",6.72715489979936e-07
"MAP3K8",1.82078095045668e-07
"RAB11FIP2",4.439781875476e-13
"CHMP2B",5.74336779468609e-07
"KLHDC2",4.55436821589217e-09
"PRR14L",0.0372267430520246
"TMEM8A",6.43128994504139e-10
"SLC35A1",5.2019277108073e-08
"PPP1R35",2.04378424848439e-05
"SMAD4",8.43735636912868e-09
"HPS1",0.00422259000555214
"ZNHIT1",0.0325212559431676
"AKAP8",0.135913070632339
"SERINC1",0.000632712157677462
"RAB3IL1",0.00398045555292814
"QPCT",0.00448337076182326
"DUSP28",1.25196182021448e-06
"OSCAR",1.22232202137695e-09
"STX16",0.0198794254171284
"RABEPK",0.0107607518425437
"SNRPC",1.15732276964042e-05
"CD160",3.05893445329275e-06
"C8orf76",0.0241444252277558
"UBL4A",0.0016147577207255
"GRWD1",0.0423565924345795
"TUBA1C",2.14772917869199e-05
"SET",0.00475812456535996
"KCTD12",2.30107695375903e-05
"SPICE1",0.269728896957451
"CEP350",0.00277847956614652
"POLR1D",0.00026317839345058
"NELFB",0.000952998966179841
"TAPBP",0
"OSTF1",0.298116622327603
"GRB2",9.45574696320506e-09
"MEF2C",0.00895903045485458
"GTPBP4",0.027776974096807
"MKLN1",2.54320675630026e-10
"C1orf52",6.10707950876588e-09
"XAF1",0
"LPXN",0.0379356361680289
"TRA2B",0.000138626985554557
"F2R",0.297156758957011
"TUBA1A",1.50350620842232e-09
"CTSS",8.71919649814146e-06
"SERPINA13P",0.0104219889379185
"PWP1",0.00373412325766997
"XRCC6",0.0304776533243167
"RBM4B",0.00213752947582391
"PRRC2C",0.00155570058367382
"ERAP2",1.4388490399142e-13
"MICALCL",0.00117551910578662
"GP9",0.0303938227198418
"TBCC",0.00303461415374384
"XPNPEP2",0.404318416844093
"DGUOK",0.0018710043845227
"CEACAM3",6.31305771966462e-05
"VASP",1.52127117569734e-08
"TMED9",0.00236066937202317
"HNRNPU",0.00021196691796721
"RUSC1",0.0286603492259856
"TJAP1",0.605389567687257
"MIF4GD",0.295597286504134
"ATXN2",0.0105783909572916
"SLC25A39",0.000360492390855338
"TSHZ3",0.000316005577076783
"GFOD2",0.00244032351263523
"ELP3",0.030929060301591
"TNFAIP8L2",0.000791983262384388
"CEBPZ",6.60969117216581e-08
"SDHA",9.30690556191216e-05
"INPP5D",0.051760081246032
"TBC1D31",1.40153136827248e-05
"FAM53C",0.0116866033707683
"GNS",2.48689957516035e-14
"LYRM5",6.47812600678144e-05
"CYBA",3.28082671030572e-08
"EP300",0.0459994722050865
"PARK7",0.00491190842083777
"BTBD6",3.58963781159627e-05
"TBL1X",0.0246374610087809
"BECN1",0.267802763370432
"MRPL21",0.00781232586662284
"NFX1",0.00129192727235927
"ERO1A",1.8400819701947e-05
"ZCCHC7",3.41925154856426e-10
"CLINT1",7.60269625033061e-12
"CLEC1B",3.64448977274723e-06
"FAM102A",8.11388801813528e-07
"ZNFX1",0
"ILF2",0.00157995559474622
"CDC42EP4",1.22337251440285e-09
"PLSCR1",3.65338559404904e-09
"CXXC5",1.57577070281079e-08
"REM2",0.010510933205272
"PRR14",0.000400379902559367
"ZMAT2",4.62495319519807e-05
"IFI35",0
"HNRNPM",0.374411777891909
"OAS3",0
"BBX",4.21263024463769e-12
"IRF9",0
"METTL25",6.11011894413593e-08
"PF4V1",0.139382717964246
"KRCC1",4.48082567150454e-06
"MGRN1",5.62680155802298e-08
"ZNF324",1.16351372980716e-13
"CX3CR1",1.84550365494029e-05
"GTF2F2",6.88003833169137e-05
"POLR2F",0.00221049224513037
"CCDC6",0.00603698822485077
"CORO1C",0.0382121889350551
"MBD6",3.94458243846429e-10
"MDM4",0.103923868728672
"STT3A",0.979739604215873
"PHF23",0.00481727516955277
"NRROS",7.84224285510504e-09
"EVI5",0.00741943776862497
"GHDC",2.83416471811293e-05
"MIDN",3.53915028838969e-07
"TOMM70",3.53703155653307e-09
"HCG27",0.0824455691944681
"GTF3C2",0.799964631080624
"FNTA",0.00530804696987275
"RPS25",6.71463606127798e-05
"CD6",1.9789939775805e-07
"UBE2O",0.000680365576678721
"SCNM1",3.03096793846658e-05
"WSB2",0.00300124340560348
"TRIM8",0.422210529436081
"TTC39C",1.09495593370035e-07
"PTAFR",5.58234569680849e-11
"UPP1",6.83534482275316e-05
"RAB21",2.58137342612486e-08
"CYTIP",0.0270235970909859
"SAT2",6.68116999713586e-05
"ITGA4",1.32026661716633e-05
"TRAPPC2L",0.00221693934840395
"TSG101",0.129756062911879
"DDX47",0.037229925839237
"RNF125",1.83497661510046e-12
"PSMB8",0
"LTB4R",9.5992830573266e-08
"DDX39A",0.00859989391805294
"GIMAP8",1.31253693469446e-07
"MILR1",0.0142851194752107
"PLCXD1",0.000313830158915174
"TMEM184B",1.35755998464937e-06
"DHX34",2.05118294982487e-06
"CDK9",0.00115140372636691
"PPP1R11",1.75415237890775e-14
"CD33",2.56969667766782e-10
"DEK",2.37526380786335e-08
"LHFPL2",2.22044604925031e-16
"SMARCE1",6.21203978699025e-05
"ISYNA1",0.350849339658435
"GOLGB1",0.052240149974528
"GORASP2",0.762479654343748
"KLHDC4",0.0243497667240419
"PAFAH1B3",0.0457227734108805
"PIM2",9.54791801177635e-15
"SDE2",4.46142325305487e-08
"MBNL1",7.31414928623053e-13
"POLR2G",0.00060080089089376
"GIMAP4",2.52508014497721e-10
"NOP58",0.130299358180397
"RAD21",3.18088563161512e-05
"ODC1",1.3959253108986e-07
"GTF2F1",0.00418231366705368
"PSMB3",0
"AKT1",0.00165703586256249
"CRELD2",0.133321115767126
"TMEM238",2.00035986908098e-06
"PROSC",0.389937799405337
"S100A12",0.235285798998749
"TMEM209",2.45292675060682e-11
"RCSD1",0.146215126414772
"REXO2",2.81394356149711e-07
"NECAP2",0.00254858698945815
"ACLY",0.00275662982150293
"HLA-DPB1",2.94886301599462e-07
"AUTS2",6.91610198000348e-08
"PSAP",1.09297763004612e-05
"SDF2L1",0.000482023214999239
"BANF1",2.34843198501089e-05
"LYRM1",0.13384979045106
"ACTL6A",0.000682230878517265
"STX5",1.32295063792753e-10
"HIST1H3H",0.00554810638164582
"TNFAIP8",1.54765089632747e-13
"TSPAN33",0.00430778372421603
"KIAA1191",0.0143395622245671
"MRPL32",4.387856183663e-05
"RPS9",0.000768893549905503
"SLC35E3",6.910459829923e-05
"ITGAL",7.1392787793001e-05
"CUL1",2.21471270211993e-08
"PLRG1",0.000520374480611485
"GPX1",0.177924292359439
"NDUFB11",0.000627279244942658
"MED28",0.048761058711898
"FAM171A1",0.0778362992076348
"EGLN1",0.000253715289909029
"RSRP1",7.47714309290437e-06
"SUPV3L1",0.104350874962192
"ZNHIT3",1.24140216395396e-06
"NOP14",0.477885051857525
"DMTF1",5.20748200116827e-09
"PURB",8.8899422268085e-08
"S100A11",0.000447432568104977
"GSPT1",1.22454056228349e-07
"CCDC174",0.00955117621500889
"YWHAG",0.00153529393564367
"TESC",0.0330431134403109
"RPL23AP7",0.146620107423248
"TRANK1",0
"C19orf66",2.07873140922743e-09
"C17orf62",3.76423336945209e-11
"RAB9A",0.00120085918059054
"HCAR2",6.32320696452027e-05
"SSR1",5.96091090043771e-07
"SYTL1",5.4610271860156e-09
"ACO1",0.000267883955911152
"ARHGAP30",2.50395949599191e-05
"SLITRK1",0.752973124759859
"TM6SF1",8.59126580987635e-09
"S100A9",0.0554279048920649
"SRPRB",1.30835628331383e-07
"TAP1",0
"CREB3L2",0.314178558733396
"TMEM243",2.66210882227114e-08
"NDUFA4",0.000143234905113143
"RBCK1",0
"NUP133",0.0720606379693094
"HNRNPD",0.000739718296411285
"RARS",0.00138151335361458
"SKAP1",2.96215611150785e-07
"TMEM204",2.23258544984617e-09
"RAD23A",0.00977930689127549
"FOSB",0.0948037541557836
"COQ10B",1.47085266855029e-06
"TRAPPC3",0.00086080722224513
"ZNF17",8.18449974460123e-10
"ITM2B",0.0135288704689775
"IDH2",6.95492263291797e-06
"CES3",0.01667253098358
"LSM10",0.00232388633229208
"MCTS1",0.349320952938763
"RUNX3",0.0317049608454769
"REC8",0
"PREP",0.373314636458845
"MGST3",1.95064343522233e-05
"PRKAG1",0.0811261063410216
"SH2B3",5.95039796325025e-07
"SMARCAL1",0.184387697744141
"TMEM55A",8.60102722377576e-08
"LHPP",0.213358107944676
"TMEM60",0.0634464389067206
"P2RY11",0.15212907777237
"AKAP13",0.000344968114738942
"PIEZO1",0.0115304375471867
"ACSS1",0.00074989275758508
"DNAJC13",8.24988632731616e-05
"RPL4",2.03804306764255e-10
"SLC35E1",1.55146338066681e-05
"ARF5",3.60525452092197e-06
"MPEG1",4.22490929796737e-05
"CTSH",3.45091171148892e-05
"DOCK5",0.000135325067873726
"SLFN11",0.0103721442262708
"RNF144B",0.578551049397549
"USP42",3.49064695630563e-05
"ATP6V0A1",2.91949752780907e-05
"RAB5B",0.000184322371669654
"TMEM183A",0.025237163501886
"LEPROTL1",1.03889119529299e-10
"CGGBP1",1.55131463230873e-12
"VWF",0.416449121696153
"CLPTM1L",0.00166137129727717
"ARL8B",9.1882889376671e-05
"STX8",0.44292964424252
"IFNAR1",0.0256699604998528
"FAM160B1",9.73066160980807e-09
"RAB2B",0.000106683178042744
"REXO1",0.0584374887105654
"CD5",0.000163870377576369
"IPO8",0.277321210677921
"PTTG1",0.0133973211061089
"DNAJB11",7.05492581687395e-07
"HNRNPA0",1.55777613031205e-11
"PLXDC2",5.04936608192175e-07
"SAT1",4.73005775214475e-07
"DEFA4",0.00234063539123053
"SLBP",1.00321194631547e-05
"OSGEP",0.878609791831866
"KIAA0556",1.39140756457712e-05
"SUMF1",0.238609113610973
"COASY",4.11680341372289e-07
"RPS18",0.000243227304398741
"STAT5A",1.33226762955019e-14
"RPA2",1.07301946061789e-06
"TMEM131",0.000345319671689381
"STX10",0.000348864708764385
"EIF2B1",0.0177665232771083
"GTF2A2",0.187236360265246
"HDDC2",1.79952638190706e-06
"PRKD2",3.45909967336411e-11
"YTHDF1",0.155059738736645
"OLFM4",0.633812581393752
"NPTN",7.28861415666415e-13
"CSK",2.21090923346878e-10
"GDI2",0.000548605521049295
"AP1G2",5.35964872085959e-05
"RPL31",0.000241209877713144
"SF3A2",0.0759918264270579
"RPL30",2.52717898741039e-06
"FBXL20",0.0195867224961527
"FAM213A",0.46398145024417
"MED19",0.00315273457293197
"AP1M1",0.0637443881794655
"FBXO38",7.04898051040459e-08
"DHX15",6.00539838968572e-08
"C1orf162",2.66453525910038e-15
"IKBKE",0.0561952063884044
"NLRP8",0.00206152635325585
"HEBP2",0.480800929435742
"EIF2AK4",0.000552146239991114
"RPL23",0.000871469831799532
"GBA",2.55147473303685e-05
"XPO6",1.27945950099129e-05
"ZNF217",2.7066649941343e-06
"RALA",8.1423756626009e-12
"ARL2BP",1.75324229134688e-07
"PGAP2",0.0153884450757197
"PTCRA",0.0463878001468977
"CALCOCO2",6.04405414605935e-13
"PFDN5",0.0237719616266592
"EIF1AY",0.000382588259074224
"HK1",0.0203093348103279
"DIP2B",0.00934873984582185
"SLC16A5",0.02217048252492
"ABI3",7.16343651063767e-11
"RPS26",0.204755283674323
"RPLP2",0.480060364295427
"TRABD",0.0301097319215007
"PGK1",0.332926787556869
"FEN1",0.00868490819820877
"PFAS",0.999015409651366
"ADGRE3",5.83930818376377e-05
"RPS27A",2.53301813741835e-05
"GID8",0.00131701188731337
"DBI",0.000387827905299787
"ALDOC",0.0142838834352756
"ATG2A",1.62402191694611e-09
"MFGE8",2.74669176292264e-13
"INTS3",2.10727959082391e-07
"LARP7",1.21417609433294e-06
"STUB1",1.33217859488166e-06
"MFSD11",0.0540948176800096
"EXOSC8",1.07111729699128e-05
"RPS6KA4",7.93435287471667e-07
"DDX18",3.65663055390542e-12
"CKS2",0.013195626612994
"LAMTOR2",0.00270727062901621
"NDUFS3",0.00057366537778758
"RPL35A",5.4422488638961e-05
"SCRN1",0.0003428450184364
"MXD4",2.94840041270561e-10
"COQ2",0.198875569096752
"SYS1",3.1194097720455e-05
"SH3TC1",5.41296306266759e-06
"POGK",0.00577430048094518
"ATP5EP2",0.0482848459576248
"RUNDC3A",0.00712155463466158
"DPP7",1.29309940218869e-05
"EIF5B",0.850661115316353
"MCL1",0.0292422285115772
"COQ9",0.00131629920567211
"CLIC1",0.269694777373774
"RBL2",1.22901688826005e-13
"MARCH6",0.00115218246319282
"GIMAP1",0.0812673891318021
"LARS",0.924354726290018
"PABPC4",3.84265490360747e-06
"NCF4",1.6002318661279e-06
"OCEL1",0.00239823120505267
"TMEM50B",9.76470275970698e-07
"HIST1H1C",0.000834099791532816
"H1F0",0.111405981698252
"TTC27",0.000622674193700878
"OSGIN2",0.0117019590741194
"SAP30L",0.000125552238913196
"VOPP1",0.104659019639617
"C11orf68",8.43336289024776e-07
"SGK223",0.0018424550994447
"WDR83OS",0.0211334622403234
"ETFDH",0.365346483620184
"SELK",0.0323020063525306
"PRPS2",0.0160233391515212
"ZNF791",0.316629376983875
"SIRPA",0.0692573496225721
"RARS2",3.9218116008044e-06
"TRAFD1",0
"ZNF213",0.000110298860872771
"OR2W5",0.605379082304074
"IL1R2",0.103454641653656
"GUK1",0.00596087367984166
"COPS7A",7.40785144337508e-07
"TNFSF13B",3.33066907387547e-16
"PRKRA",0.000464432366393597
"P2RX1",3.99155814035934e-05
"CNIH1",2.23349783112781e-10
"IDS",0.000104537543382355
"CCDC130",0.0132727877298215
"FADD",0.486605610341532
"FAM107B",2.05455391493192e-05
"EMC6",0.0175744611601905
"FANCG",0.0320391598098553
"C21orf2",6.82812326752158e-05
"IMPA1",3.3665738057298e-06
"RNF31",0
"GNA13",9.25848271005059e-06
"PDCD2",7.82306193825022e-07
"BRD2",0.021189934367319
"SLC31A2",3.08363590295624e-06
"RIPK2",6.73365740944121e-09
"REEP5",1.7372658867032e-11
"NADK",6.22319973331287e-11
"ZNF689",0.0155098763213712
"TNFRSF13B",0.000318526430369337
"INTS8",0.198176971061528
"XK",0.0168002330429622
"PABPN1",0.0299468452271986
"IFIT1B",0.00286724782703485
"TAP2",0
"ADD1",0.345767561997395
"P2RX7",0
"MAN2B1",5.54939690002865e-05
"BTF3L4",1.57476439500703e-05
"NOSIP",2.64774231872877e-07
"TAF7",8.70485306749824e-05
"C22orf29",0.000231974140898039
"NDUFA8",0.000609342443985472
"SORL1",1.53337576507262e-05
"SRP9",1.13045374172671e-07
"ARPC1A",0.00246380427011617
"PSMA5",1.13875575635802e-12
"PTMA",0.00875150296011296
"DR1",7.00336668657542e-08
"NOL12",0.00504685003320959
"COMMD6",0.00103312998833993
"WAS",9.532798994627e-10
"IFI44",1.04901365471921e-06
"SLAMF6",1.24868230200192e-08
"RRAGC",0.000248200527326103
"ADRM1",4.84700457548115e-09
"DNMT1",1.60355436379378e-05
"TMEM42",4.13538336907493e-08
"RBM22",0.0435047870100252
"NXT1",0.000904234687499228
"FBRSL1",0.000681432337828358
"VWCE",0.000599628540012387
"GNB1",0.00239428029535338
"SRGN",0.0791120615850336
"CD8A",3.02489140626694e-05
"TTI2",0.10439586005285
"TSPAN32",0.000212257908109303
"ACVR1",6.35665853288003e-10
"EOMES",0.00218024949475981
"PRRC2A",6.18119834205899e-07
"TMEM33",0.0142987119193214
"POLR3GL",1.54135001562139e-06
"MORF4L1",0.000529156930814012
"SRSF9",0.0475789426487578
"RPS3",4.26333929715028e-07
"NDUFA9",9.74871433578883e-08
"RAB8A",6.57991439112493e-11
"DENR",0.000134184833282647
"PCCB",0.00277521254720781
"GNL2",0.00230658684007812
"C9orf142",1.75293883675209e-06
"PABPC1",0.0786729321046442
"ESYT1",0.0230917339000762
"RPS6KB2",0.000473716426236281
"COMMD1",0.000544200376136228
"COBLL1",0
"PDE4C",0.572434147974778
"EFHD2",8.70255870699665e-07
"ZC3HC1",0.00143910700882266
"EIF4G2",6.32663085164964e-06
"CYSTM1",0.0187258965242387
"VPS35",0.0156297898153508
"HLA-DMB",2.22044604925031e-16
"ALKBH7",6.12521044995873e-08
"CSTB",0.0484658391329477
"TPM3P9",0.369194849842084
"ALDH9A1",6.53489907000981e-05
"E2F4",0.00309718569156203
"SLC40A1",4.48403116859453e-08
"ZCCHC17",1.78401348230883e-05
"MGAT1",2.61402011147993e-12
"FGFBP2",1.80739867516877e-11
"FAM96A",3.5701404820454e-05
"SRSF5",3.95699132682559e-07
"WDR48",0.00119270839895047
"DCTN3",0.022089601844563
"ASPRV1",1.78634884662188e-13
"FOXRED1",0.0233596120389832
"UBB",7.52511553592239e-05
"ORAOV1",5.2393223959335e-07
"NOD2",2.18713935851156e-13
"FAM175B",7.66438232879807e-08
"DHRS4",9.19526288889472e-07
"HHEX",0.09207624166263
"MCEMP1",0.282643297798861
"EIF3L",8.04135353456026e-05
"RPL15",3.31956684362922e-13
"SH3BGRL2",7.36280275281942e-06
"CANX",2.98352560119675e-05
"HELZ",0.0134378293939028
"HLA-F",0
"METTL21A",5.6986562135819e-09
"CHD9",3.00490064697456e-06
"KIAA0141",0.000650535324196122
"ADAP2",0
"QARS",0.00182226497823346
"DCTPP1",3.83878395434634e-05
"NEU1",0.001977698561626
"NDUFB6",0.0336274365165423
"STAT6",0.000204584688512921
"SNX10",7.76495086702855e-05
"MEF2D",3.3329298816609e-05
"CHMP1B",1.01195440581625e-05
"FAM103A1",0.361814060754863
"BID",0.00812306878185654
"SHROOM4",5.67742342028055e-09
"EVI2B",0.000104620172425074
"VSTM1",0.00119032698447996
"SLC25A42",0.000378504870436003
"HARS",0.413688529538491
"PSME4",0.0498587241683724
"FAM177A1",0.192094000233519
"NCKAP5L",0.000191281810536403
"TM2D1",1.07072350985504e-10
"C17orf49",6.98398388733201e-05
"RSPRY1",0.000130323201396942
"CAPN15",7.09451480074286e-06
"CCNJL",0.00176627840182753
"GUCA2A",0.0869848835903611
"MTF1",1.11910480882216e-13
"ANPEP",0.00205773347372595
"ABCF1",0.0119005122962254
"PAM16",1.13238487475797e-08
"STXBP3",5.54219753645668e-06
"JARID2",0.079810173638504
"ATXN1L",0.00898827938092261
"RPRD1A",1.95991256557448e-08
"DAB2",0.159942456203766
"GNPTG",0.00237870448786537
"PMPCA",0.322364587104809
"LYAR",4.23820138983899e-08
"GLTP",0.000215017121306449
"MCOLN1",0.0056678087943316
"HDAC4",0.295416040686369
"GUCD1",0.000205605097832962
"COPS6",0.00342414956311443
"ATP5A1",0.00721016617152759
"BRK1",9.10720463564996e-06
"MFNG",0.0307858298128996
"LYPLA2",6.31440038851849e-05
"MAFB",0
"RPL8",0.000105329543025889
"MUM1",0.0313286407044157
"TNFRSF1B",5.66018955039382e-08
"PSMB2",6.38822328369315e-13
"TFE3",9.22536567138366e-08
"TP53RK",2.48337208696991e-06
"ISOC1",0.0739531578769914
"AP3D1",0.00203133959433754
"IFNGR2",2.87228786588489e-05
"SERPINA1",1.32213573422746e-10
"SACM1L",2.07199468693631e-09
"TOP3B",9.70595078619851e-06
"RPL38",0.0164091051404358
"CUTC",4.05371877265637e-06
"APPL2",8.00729393901634e-08
"MBNL3",0.00237840329023287
"ST13",2.07082289094274e-08
"CARS2",1.10478293180449e-11
"HLA-E",3.00001135045136e-11
"TIMM10",0
"STAM",1.275947499213e-06
"EMP3",0.0579701245723384
"SHKBP1",1.98132552586827e-08
"RNASEH2C",0.452292124337042
"PPM1G",0.0336832084583507
"TOLLIP",0.00368247348543171
"TIPARP",0.000115875754134631
"HDGF",0.0358523015187238
"COMMD8",0.00052184502360908
"IRF3",0.00394177787032146
"C19orf70",4.61193095843138e-05
"FARSB",0.353569722848042
"GAA",9.58180392727215e-05
"TRADD",0.00132219877873729
"CAB39",7.39242000946660e-12
"DOCK11",1.29390720360334e-10
"SIPA1L3",0.566964440580174
"USB1",2.66380835387547e-05
"ADGRG3",2.02708863661361e-06
"ZBP1",0
"YARS",0.00486345573327562
"SH3GLB1",0.431691119671433
"ABCA1",5.86574667668094e-05
"MOSPD2",0.220215914972234
"LONP1",0.00149473805014422
"B4GALT1",0.0194063922766416
"SUPT4H1",0.00285675127109519
"PI16",0.629502519522731
"PIK3CD",0.000280389353382593
"GATAD2B",1.14413829521709e-08
"AP1S2",7.92915754055379e-07
"LRRC25",2.52200201922292e-06
"COMMD10",0.000235446422407026
"CPA3",0.0423693328618484
"GLA",1.48892120854782e-10
"HSPD1",0.0240193946534593
"BPI",0.00362872274003656
"CCS",0.219126989892414
"ACAP2",0.00013455613661284
"TMEM126B",4.99488794746261e-05
"ZDHHC19",1.39758238315579e-09
"UNC50",2.73033120778976e-07
"DENND1C",0.0169653322569792
"NDUFA13",0.0352614927065475
"RRP12",0.00112084227633302
"PPBP",1.91978894426015e-05
"SFXN5",2.76233749683108e-05
"IL10RB",0.011683562684414
"PAK1",6.54085852147546e-09
"SCPEP1",0.000146675854181266
"ATP23",0.00174674103551875
"BBS2",1.60926827419416e-12
"ARL14EP",2.22447542164161e-07
"TECPR1",8.51125891687676e-05
"CERS6",0.00800312264384062
"HDAC2",1.47926835827317e-05
"APH1B",0.0818636628567058
"PCMTD2",0
"DUSP12",1.78199788258837e-09
"POLB",7.99360577730113e-15
"PCSK5",0.480583185551717
"PDCD4",0.480740681554655
"TNFRSF17",0.123506493942563
"DEDD2",7.50977666719166e-08
"RBM25",1.131834070911e-09
"EBNA1BP2",0.00223903009685111
"PBDC1",0.0182641664382721
"TOR3A",0.18052634472682
"BIRC2",1.40874050869044e-07
"PTBP3",1.88824212932204e-07
"P2RY8",0.00782073395097416
"ARPC5",0.00476539546057908
"AURKAIP1",0.000206852419774806
"PRPSAP1",5.94659963416566e-05
"TCN1",0.0129302380848233
"VGLL4",0.00470268727997047
"TERF2",0.0138331471685899
"IL13RA1",0.00423278465933485
"MAPK15",0.00474553673862199
"MAN2B2",0.0246266758645329
"BHLHE40",0.00186239213174122
"LAIR1",0.0452420065536108
"RDH11",4.09339369289441e-06
"EGLN2",4.12104395319801e-06
"PSMC2",0.000675639952304241
"AP3B1",0.00862632099592586
"CAPZA2",1.22754571396655e-07
"U2AF2",0.00169438376547504
"RASGRP1",1.61322022407262e-09
"AKAP8L",8.62595603131622e-05
"LBR",3.33975030075706e-07
"HIST2H2AC",0.000521491947569341
"ASGR1",1.08442903352657e-05
"CDC42SE1",9.50488576734188e-11
"MTOR",0.644535206249862
"TXNDC5",0.521314238378802
"PRCP",1.83549956034312e-06
"SEPT9",0.00401845276897017
"GLIPR1",0.148035243490487
"ARFGAP2",0.255714021531326
"MTMR11",2.21156426505331e-13
"CNBP",3.63543938175503e-06
"GIMAP5",1.96461665673553e-05
"TMEM261",1.00924911983213e-07
"IQGAP2",2.07611705604904e-14
"SETD2",0.000615538088973522
"PRPF19",0.107938475895609
"RIN2",8.79890766580793e-07
"ATG3",0.00808498481721764
"JAM3",0.00378087039179364
"CTSO",0.0149180117335683
"STRA13",0.00111617015080201
"RNMT",0.012369672974367
"RAB5C",1.14753413438251e-08
"GPAA1",5.94819653620959e-06
"H3F3C",0.00464193846841288
"NT5C3A",0.00064046807016449
"LAX1",0.000417199494616716
"SELO",1.90491235896317e-07
"ARL6IP5",3.88548940488675e-06
"PCDHB9",0.320164913070982
"TBC1D2",0.194618615337946
"SLC38A1",2.01224971994041e-05
"C7orf43",3.3860296898558e-06
"NCOA5",0.0327731035663195
"CHRNA5",1.83413928489529e-09
"DPH5",0.000100274917051224
"RBBP7",0.150671977059357
"TACC1",6.04377732080774e-05
"BTG2",0.00393921644696682
"DNAJA2",8.66982305236519e-06
"BST1",0.334474180117892
"ZNF669",0.000449955158768889
"GEMIN4",0.740437573620469
"CBX1",0.0511564191726526
"RPAIN",3.07250295206174e-08
"POLRMT",8.5299039275899e-05
"TMPRSS9",0.0296399337341327
"VPS39",3.20387343829553e-05
"AHCYL1",2.4640497199413e-05
"CDIPT",4.21670251842254e-05
"PIK3CG",0.0607046516667616
"FAM58A",0.00257666686752378
"KLHL3",1.9683478624799e-08
"HECA",3.39673747573599e-07
"AKNA",0.00263513523612002
"CLUH",0.800706620979994
"COPS3",0.00196082719606738
"RIC8A",4.21726852994908e-07
"TMEM55B",3.54534038751186e-05
"BNIP2",2.87228685280638e-10
"PELO",0.0700439998485718
"ARHGAP4",0.00054812273657534
"YY1",0.298105539801608
"COQ5",4.47231354172573e-08
"TMEM134",5.7329451697008e-06
"HAUS4",0.51177247308016
"MTMR4",0.194830515244325
"GARS",0.0671075205199141
"XAB2",8.5976108261665e-06
"SNRPD2",0.00302105495221494
"ZKSCAN2",0.994789654348927
"FBXO31",6.62118823815394e-05
"CHMP4B",0.00235412932348811
"BICD2",0.54062107231533
"CD47",1.94801175190662e-10
"PEA15",5.09154134198386e-06
"GBP4",0
"ALG6",3.04297621767091e-07
"KIAA1324",0.0241782048310912
"RRM1",1.29364950673949e-06
"ZMIZ1",0.000184074261026956
"MON1B",1.54711725421919e-05
"CLEC4E",0.217897016501993
"RCBTB2",0.00114674148551352
"VRK3",1.86402231427962e-08
"PRKCA",2.56282247401707e-06
"RTFDC1",0.000269229961830542
"NUP37",9.8744833332276e-07
"MAN1B1",0.00348056435744837
"SLC44A2",4.92479312363958e-06
"STEAP4",0.00383862810297653
"ATP5B",0.000624197898728363
"ABCD1",9.49277688200301e-06
"CCDC88B",5.60269703875349e-06
"HLA-DPA1",1.06581410364015e-14
"GLG1",0.0293663798136202
"MTHFS",0.0017025123809169
"SUN1",7.93819920907879e-08
"LAPTM5",1.11909892837048e-05
"PDHA1",0.0498217553448386
"HDAC3",0.00232848591951484
"RPS23",4.80981254824542e-09
"SLC25A51",0.0156280889376565
"ZBTB14",1.42175160533498e-12
"ATG101",6.86256738879898e-07
"NSG1",1.87183601951801e-13
"EML3",0.0310108271558085
"AGK",7.96517417089859e-05
"CNOT2",0.175372449842449
"FGD3",0.017910798603352
